sr_no,Date,Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Test/Train
1217,2013-01-07,-1,0.001398133017277,0.002806513943661,0.000743770952845,0.042949080086154,0.005294083425447,1.56418173820649,0.72,0.005326932382595,0.989417990467461,0.005497808765861,0.018705965,0.004853316610967,0.002566182286023,Train
1218,2013-01-08,1,-0.004025950416553,-0.004769721369398,-0.001437026516633,0.136823342766117,0.005894729810968,1.39495569850179,0.68,0.004627011733215,0.970697467667333,0.005528943421092,0.017829265,-0.003128033257148,-0.005636731082747,Train
1219,2013-01-09,-1,0.003248531902958,0.004685558419592,-0.000546208416914,0.008458957195815,0.006931369445324,1.78766367799061,0.64,0.004711446824864,0.962050303507712,0.00553840126407,0.018217257,-0.003247645915195,-0.004774293525575,Train
1220,2013-01-10,1,-0.00739910617332,-0.006852897756406,0.003203864017536,0.013193863494717,0.004563342543749,1.92374919491706,0.6,0.004363337583212,1.1383004686935,0.00566598700027,0.01777924,0.002652348745119,0.003196619290197,Train
1221,2013-01-11,-1,0.000808175109706,-0.00239568890783,0.00393156434725,0.06233136537595,0.005855595486417,1.76887845506549,0.56,0.003809939928502,1.14090966591327,0.00564326600858,0.018348416,0.007568716794298,-0.001555518709599,Train
1222,2013-01-14,1,-0.004390328313287,-0.008321892660536,0.001788505570646,0.005271822031924,0.004368793372877,2.11833145458625,0.52,0.003449018128896,1.12983290403326,0.005476471229995,0.017664675,-4.75516019884381e-05,0.00091545649547,Train
1223,2013-01-15,1,0.013328212721808,0.011539707151162,0.000247596254308,0.081064709044236,0.005552742756119,3.44404314163454,0.48,0.004616433223711,1.17869929257794,0.005979629208412,0.01769409,-0.000931108255925,0.001811584141985,Train
1224,2013-01-16,-1,0.003921315203668,0.00367371894936,-0.00195873551395,0.092272924133,0.004078195687349,2.57284814685691,0.44,0.004382013358104,1.19558638447981,0.005931845061271,0.024853464,0.001128093030997,-0.006959911720372,Train
1225,2013-01-17,-1,-0.010255822070411,-0.00829708655646,0.000954812534918,-0.072815886634554,0.00289910610895,2.29402135337051,0.4,0.004573482628106,1.12422792532715,0.006271277809959,0.021485895,0.000196945979713,0.001980863585533,Train
1226,2013-01-18,-1,0.005830872016125,0.004876059481207,0.003388450368686,0.056738829520179,0.002525168896543,2.77091895218008,0.36,0.004924652385776,1.53994376493452,0.00629864992184,0.022872771,0.005627103422307,0.005747235393031,Train
1227,2013-01-21,-1,0.003363758705826,-2.46916628601213e-05,0.002466153312845,0.086050264735615,0.00172317129477,1.90619799505758,0.32,0.00523126807224,1.56248261070589,0.006292887389261,0.021131668,0.003397465956591,-0.00430505487833,Train
1228,2013-01-22,-1,0.003549336993752,0.001083183680906,0.000795228670137,0.100169224531263,0.002326422570409,1.98173333430328,0.28,0.005065174852792,1.10136632702138,0.005514771611553,0.019385534,0.003397465956591,0.006035838451016,Train
1229,2013-01-23,1,-0.005741091603719,-0.006536320273856,0.001063518532503,0.032286736853823,0.002157559725552,2.44566368912061,0.24,0.005398789633498,1.0663979863133,0.005767055483462,0.018355178,0.004418279226813,-0.00681773587786,Train
1230,2013-01-24,-1,0.001253019363165,0.000189500830663,-0.000708752296028,0.078450170014906,0.002452802140627,2.8009288158419,0.2,0.004991490414238,1.10776232887195,0.005536969099225,0.018806404,0.001506341983383,0.001471070621534,Train
1231,2013-01-25,1,-0.008172832097744,-0.007464079801716,0.001411022810471,0.108251357799097,6.64523578126602e-05,6.17574859625382,0.16,0.005521039367724,1.47058942012212,0.005520620206622,0.01785512,6.68979104467837e-06,0.005252453412536,Train
1232,2013-01-28,1,0.008922244338354,0.007511221527883,0.001077838996229,0.279690666666257,-0.000156387610809,7.47143127629194,0.12,0.006149057716089,1.14551884458103,0.005682434549944,0.018690141,0.005430698720872,0.014076779436165,Train
1233,2013-01-29,-1,0.000576089029915,-0.000501749966315,-0.001020727439178,0.303565230953297,0.000395074734971,7.55187507053846,0.08,0.004929105002321,0.861787729153807,0.005673561479064,0.021470868,-0.001851396068166,-0.003182724978544,Train
1234,2013-01-30,1,-0.004584970016465,-0.003564242577287,0.003728946522319,0.138876899136739,-8.26459941486636e-05,9.93299160226356,0.04,0.00479866087928,1.16502427235698,0.005598007466857,0.018789845,0.005093062252181,0.00198577120995,Train
1235,2013-01-31,-1,0.001800210235379,-0.00192873628694,0.001236797347655,0.103824959270033,0.000751352020807,5.8161986042673,0.0,0.003991384166594,0.915795695692573,0.005400717327753,0.018432371,-0.003907241332048,-0.004758666134402,Train
1236,2013-02-01,-1,-0.003810693552522,-0.005047490900177,0.000288394591717,0.018046912702742,0.000414267368159,8.87036982586036,0.95,0.003715853900688,1.21173117783646,0.005445544803202,0.017719517,-0.002566608188131,-0.004524186282033,Train
1237,2013-02-04,-1,-0.005139105607055,-0.005427500198772,0.002300164011295,0.072157991911384,0.006201136875094,1.65680755858535,0.9,0.003892639495528,1.12660243964886,0.005610939760196,0.017839489,0.010002474404177,0.007346869319774,Train
1238,2013-02-05,1,-0.006615495687161,-0.008915659698456,-0.00442918633847,0.062830836978308,0.001511545367239,1.9265919277727,0.85,0.003791676539376,0.991564739669263,0.00552975186481,0.018761575,-0.011605777551405,-0.025229465553522,Train
1239,2013-02-06,-1,-0.003650568972805,0.000778617365665,0.002307172481379,0.002889334659917,0.002946163272843,1.61469422650553,0.8,0.003742876224488,0.944305128255766,0.005615227623338,0.017939892,0.010362580258576,0.003454252926073,Train
1240,2013-02-07,-1,-0.000259471767162,-0.002566644248541,-0.003001368797063,0.028964389740211,0.002298966304202,1.33978820894377,0.75,0.003685595367897,1.08337090785384,0.005507794068408,0.018429048,0.000549048935375,-0.0109512935092,Train
1241,2013-02-08,-1,-0.001977543798475,0.001023824998589,-0.000184546728594,0.041974794289085,0.003754967333468,1.78247533986811,0.7,0.003450647541816,1.07195458468058,0.005557673803554,0.0176912,-0.001807043989847,0.00127471423526,Train
1242,2013-02-11,1,-0.006614571070951,-0.006430024342357,-0.001148959304551,0.108445577439243,0.003099856017617,2.35408714392579,0.65,0.003126339869366,1.28153355756125,0.005675151923584,0.017817819,0.005641968905586,0.008041772683997,Train
1243,2013-02-12,1,-7.59932957379306e-05,0.001072966008813,-0.001656399063739,0.09410011907978,0.003984502827301,2.13051116726396,0.6,0.003219576528457,0.814922257474603,0.004845347781868,0.01875376,-0.000606272300725,-0.002407451698813,Train
1244,2013-02-13,-1,0.0033803324005,0.005036731464239,0.001110232758245,0.063005232030915,0.003191219924019,1.63262211258438,0.55,0.003227635404512,0.953054174491306,0.004767068136451,0.01783583,0.001593972225622,0.003458892040241,Train
1245,2013-02-14,-1,-0.00081663928027,-0.001926872038515,0.00090079098902,0.109696669153681,0.000606780775163,2.78355119933586,0.5,0.003307385349062,0.947352788712334,0.004417786271034,0.018079806,0.000592152029304,0.006726506098616,Train
1246,2013-02-15,1,-0.00614190791717,-0.00704269890619,-0.001781186061976,0.092649983719617,0.000551132365036,2.26077442564848,0.45,0.003567388268467,0.96655675912941,0.004277437885313,0.017665513,0.000690401150476,-0.010519497282937,Train
1247,2013-02-18,-1,-0.001280437049827,0.000500749012149,0.000398722396938,0.088073997185325,0.000891734891463,2.30987470231411,0.4,0.003135276988253,0.858330197152955,0.004087583710706,0.018746696,-0.001045650289115,-0.004949861335001,Train
1248,2013-02-19,1,0.002025896558461,0.001627174161523,0.00032173125558,0.092827182296353,0.001085076803093,1.26302224741748,0.35,0.00312451732408,0.788658474853234,0.00403124154698,0.017893529,-0.001045650289115,0.004627448108549,Train
1249,2013-02-20,-1,0.008230776774973,0.007909045519392,0.002826317648806,0.126503116174699,0.002306513796993,2.05894553033762,0.3,0.003321211295401,0.703693504287737,0.004338524615419,0.017605544,0.007309758416981,0.016087539227607,Train
1250,2013-02-21,-1,0.001753760754941,-0.001072556893865,-0.005860680955539,0.10442985562055,0.003499886421955,1.62430936279084,0.25,0.003339000763524,0.943727743021048,0.004330481472508,0.019241596,-0.012481717408259,-0.003042372682611,Train
1251,2013-02-22,1,-0.018685014677672,-0.012824333722133,-0.00477781540782,0.114152482037504,0.000205049339997,3.60443077646933,0.2,0.004524507968485,1.12148113652252,0.005318308528051,0.017991928,-0.006323067010153,-0.018982484723575,Train
1252,2013-02-25,-1,8.5416061688548e-05,0.004863231469509,0.002525016909649,0.030175808531185,0.000623899629079,2.33503941766887,0.15,0.003963432311923,1.10125211765876,0.004716742697572,0.032667449,0.008734258744973,0.01027723489605,Train
1253,2013-02-26,-1,0.000657459412757,-0.001867557496892,-0.004311236404602,0.337375093256957,0.000520944532217,4.72135284752547,0.1,0.003943790850094,0.87375316344453,0.004735223267674,0.022896434,-0.018479275284333,0.014419333606993,Train
1254,2013-02-27,1,-0.015622091844268,-0.011310855439666,0.002450610198425,0.502624332528665,0.000980672932559,9.5366994995716,0.05,0.005121127815494,1.09889452400374,0.005695887806055,0.019333358,0.006090899595963,-0.022912721720095,Train
1255,2013-02-28,-1,0.005343768390786,0.002893158192361,0.007183642633583,0.102405010111484,0.000172505994583,7.43499731608867,0.0,0.005561724938365,1.20185911303563,0.005970633591066,0.036904929,0.012645666418417,0.010308519132647,Train
1256,2013-03-01,-1,-0.018355047593923,-0.025538690227506,-0.001825591094315,0.017860113693427,-0.000105391661763,14.1953353186658,0.95,0.00674641891695,2.17348566079622,0.006949364391309,0.027363873,-0.000864495363458,0.008544870778913,Train
1257,2013-03-04,1,9.59914830112041e-05,0.001921582577326,-0.002017758702115,0.14100947355742,0.001792052030701,2.26110321122731,0.9,0.007052585422221,1.12719539372469,0.007108900295601,0.061895212,0.002321227071633,-0.004341793736513,Train
1258,2013-03-05,1,-0.002288850284632,-0.000271091582517,0.002742503509424,0.059990859959768,0.003220145652365,1.9560099674145,0.85,0.00723979162623,0.934864083875353,0.007114157097506,0.036577774,0.004600126400741,-0.002140282793976,Train
1259,2013-03-06,1,0.014922605282155,0.012180101772732,0.00322598962711,0.081181294272801,0.003206984483727,2.00785218753609,0.8,0.00804096909689,0.990473916606548,0.008071304435011,0.025311239,0.009520494489536,0.022958226545395,Train
1260,2013-03-07,1,0.006621374826718,0.003395385199608,-0.001944934146927,0.180250249423716,0.003909875227718,2.43165503903489,0.75,0.008578422942086,1.0067756390758,0.008231612407382,0.040328067,0.001083975765369,0.006209154545811,Train
1261,2013-03-08,1,0.008192190393158,0.010137124540085,0.003153239766647,0.118200400605988,0.004451418143366,1.8497104576256,0.7,0.00781881394164,0.870603196648431,0.00844348637931,0.02865144,0.00181481195215,0.002577701296779,Train
1262,2013-03-11,-1,0.013308004832091,0.010154765065444,-0.000108914665468,0.153837035422283,0.003801066316834,3.01323310946591,0.65,0.009190845358808,0.988043644358798,0.008942577848471,0.025106662,0.004471100410919,0.00586455231692,Train
1263,2013-03-12,-1,-0.001827985449111,-0.001719070783643,0.000838940299881,0.055098608265865,0.002532668052201,1.45069068364529,0.6,0.009171124123134,0.820705087586303,0.008939965619189,0.036112987,0.003243872317396,-0.000272998907196,Train
1264,2013-03-13,-1,-0.003388081074315,-0.004227021374195,-0.004634073313309,0.000965153481734,0.003914374122859,1.93895624603937,0.55,0.008051239390158,0.765652850948756,0.008963593759791,0.024184646,-0.002406151641789,-0.002278312326718,Train
1265,2013-03-14,1,-0.011774807791637,-0.007140734478329,-0.001048651555896,-0.030208550517807,0.002828479628111,2.13104003741675,0.5,0.008497756476442,0.777368433842809,0.009257351375485,0.020861572,0.001313164012326,0.000601115784338,Train
1266,2013-03-15,-1,0.012195789527247,0.013244441083144,0.000883485195985,0.05326936246018,0.005212431988763,3.41442415660256,0.45,0.007693258753047,0.990782744071987,0.009451003842564,0.024548176,0.005587377217302,0.010912638363593,Train
1267,2013-03-18,-1,-0.007206340297035,-0.00808982549302,-0.008925436962503,0.033154014956295,0.00417191703845,1.95978120116962,0.4,0.007840312637607,1.00269372328902,0.00954889974326,0.025710206,-0.001619754958109,-0.001927804825545,Train
1268,2013-03-19,-1,-0.007779755798209,0.001145681164294,0.001980469130562,0.020358954709054,0.002767662053897,1.56776683342487,0.35,0.008105668322808,0.679139609512666,0.009636439155759,0.022343435,-0.005525585891369,-0.004005349967004,Train
1269,2013-03-20,-1,-0.017150713841199,-0.01913118297176,-0.002942484428985,0.171686899535148,0.0010355119693,3.56741163086886,0.3,0.008131240674797,1.17443852538722,0.010009990265048,0.020984613,-0.00242546338152,-0.007884245424274,Train
1270,2013-03-21,-1,-0.006348452526623,-0.003405968097638,0.002516296083684,0.080692225982124,0.003705394773813,2.80273635597782,0.25,0.008434540322063,1.18865198023574,0.010126450986496,0.036335731,0.006675166801553,0.006793858766089,Train
1271,2013-03-22,-1,-0.008971980095652,-0.011488276179335,-0.000785910172953,0.09627525393078,0.001007289595759,3.86667225168525,0.2,0.008292367955069,1.12806960243179,0.009694158425143,0.031019378,-0.008316980404401,-0.008718256254241,Train
1272,2013-03-25,-1,0.000697088580534,0.001482998753486,0.005559283871927,0.138846981901656,0.003016978244136,3.4052295841435,0.15,0.007017786950128,1.03796222687203,0.009689473069814,0.024803019,0.007148665982127,-0.002671067856026,Train
1273,2013-03-26,1,-0.004127836010253,-0.00968711988218,-0.003735900449961,0.399949438889512,0.001987983350639,4.25025772667914,0.1,0.007271104234067,0.936938423328176,0.009675703959159,0.020083469,-0.003345582130918,-0.005126023041372,Train
1274,2013-03-28,1,-0.000832934636207,0.002902965813753,-0.000904608242184,0.172850010360866,-0.000221568349404,4.30699184416862,0.0,0.00693326443598,0.795761403813095,0.00910159754616,0.018654493,-0.000588494941216,-0.01156198819252,Train
1275,2013-04-01,-1,0.006388725300335,0.007293333542519,0.000367434784462,0.032511845416673,-0.001064662871422,6.59763019634822,0.9,0.00659556238177,1.30472094975204,0.009149693321753,0.017833939,0.004048485114815,0.000798234173953,Train
1276,2013-04-02,1,0.002150200115192,0.001782765330731,-0.002719115471557,0.155269092744302,0.003882967533834,1.78866576682721,0.85,0.005993095826468,0.656950021424725,0.008266017155868,0.019486209,-0.004483682336422,0.000798234173953,Train
1277,2013-04-03,-1,0.006969396920873,0.00968851239243,-0.003578691518058,0.173177107226687,0.003218454793758,1.22912197840078,0.8,0.006144002621198,0.731766336978695,0.008377963486611,0.018628119,0.005158962029794,0.018878291255392,Train
1278,2013-04-04,-1,-0.013706378856746,-0.010127687338688,-0.005349986539692,0.115581513546026,0.002679405595022,2.01809124376402,0.75,0.006816256506774,0.968929965941355,0.00886584015304,0.020141873,-0.010602095506202,-0.008739123881073,Train
1279,2013-04-05,-1,-0.016824699033851,-0.01147471249416,-0.001288106661574,0.114503998991568,0.003309565451366,2.2419365461918,0.7,0.007016057846932,0.933112016616329,0.008908763752523,0.028623396,0.00404025382029,-0.007310698919737,Train
1280,2013-04-08,-1,-0.003788544868639,-0.002500438207065,-0.003965101557577,0.087414697139246,0.003385404943051,1.70829134200952,0.65,0.006504571718303,0.959507485981124,0.008726677261041,0.058764577,-0.004304176550397,-0.020501954198572,Train
1281,2013-04-09,-1,-0.002344793344587,0.00162030821299,0.004648291286578,0.114219687155416,0.00289557004844,1.25519828835597,0.6,0.006063995024486,0.686247912625725,0.008407123786081,0.034388067,0.006283011989033,0.000507786837042,Train
1282,2013-04-10,1,-0.010515610219281,-0.01516390150586,0.005104341603744,0.168030872546497,0.00104638678095,2.51555675529255,0.55,0.006796482828578,0.981775541189496,0.007506499328801,0.023748519,0.003538040782595,-0.003284938068944,Train
1283,2013-04-11,1,0.011387688923458,0.006283347319714,0.005583027088379,0.119248394559366,0.000926475614802,2.28800945381668,0.5,0.007644217074872,0.912356361332898,0.008241601765792,0.023649507,0.012115446292434,0.022413992585518,Train
1284,2013-04-12,1,0.005547280247503,-3.57468408758166e-05,-0.011830627567218,0.075663353829524,0.000143010368252,2.05861496701482,0.45,0.008141696293988,1.03071758128466,0.008509492468483,0.028094965,0.003545946942666,0.007779530201459,Train
1285,2013-04-15,1,-0.010709895720549,0.001120731846669,-0.004563076037641,0.009725304413712,0.001202847039459,1.80247773681334,0.4,0.008585841956598,0.890476394785733,0.008565379723454,0.023563142,-0.002840786017136,-0.01624737976336,Train
1286,2013-04-16,1,0.005917203674393,0.010480279712034,-0.003427171533092,0.125169163234635,-6.28546799797885e-05,1.72338959887657,0.35,0.008922135308952,1.00167795062436,0.008378402620831,0.028290802,-0.023234130479997,-0.004158532006345,Train
1287,2013-04-17,1,0.022780715974264,0.026207887507356,0.002384648211033,0.052282944198922,0.001300767276914,3.42858378808933,0.3,0.010320954761973,1.00333535600334,0.00994753659978,0.024431157,0.014205865503324,-0.003903816597884,Train
1288,2013-04-18,1,-0.000377505919474,-0.002762154130506,0.004503209789755,0.060321606715785,0.000966828976743,2.46124460792306,0.25,0.009017090864986,1.06750570856556,0.009887614744983,0.104644311,-0.014431354089725,-0.023648489288975,Train
1289,2013-04-22,1,0.015474466244434,0.010971256454679,0.005741741568031,0.260491570766477,-1.72917639329017e-05,3.60849707621667,0.15,0.008946365310939,1.0468249067857,0.010054695248133,0.050717241,0.008808979549016,-0.001844152905615,Train
1290,2013-04-23,-1,0.008583152509578,0.002841410941548,0.000102860375701,0.1994233298079,-0.000265665706842,5.22975190137022,0.1,0.009447765281971,0.961175618357564,0.009974181884456,0.08508289,0.004650798215427,0.002430033991194,Train
1291,2013-04-25,1,0.00173863188664,0.001635771510939,0.009436764121004,0.050164918549442,0.001045075296819,5.48624690473701,0.0,0.009305137616582,0.956684907864057,0.009820493868211,0.058349902,6.33398467808632e-06,0.013079051399384,Train
1292,2013-04-26,-1,0.011409928046806,0.001973163925802,-0.000472941026313,-0.05035079513318,-0.001056403495428,8.56681512772075,0.96,0.00980219000657,1.42651391710297,0.010147146819699,0.032539723,0.004026617744746,0.009470378742417,Train
1293,2013-04-29,1,-0.005766535448876,-0.005293594422563,0.001060963029477,0.093698468217834,0.002776145585843,1.01269212056287,0.92,0.009402870385004,1.0132347298027,0.010321806139443,0.041522589,-0.001843784067198,-0.002313451895265,Train
1294,2013-04-30,-1,0.005158427322028,0.004097464292551,0.005358870949484,0.043973063142559,0.002388170932064,0.827485756639681,0.88,0.009323910513534,0.854743162790215,0.010349211193728,0.031373049,0.007160318389366,0.007488437149199,Train
1295,2013-05-02,1,0.001823216117177,-0.003535654832307,0.001179941139847,0.038498901566776,-0.00020235405214,1.6668126579829,0.8,0.008595972621444,1.1242072949707,0.010297163883817,0.024380754,-0.009351475418805,0.005094007991337,Train
1296,2013-05-03,-1,0.01313647790537,0.011956536765522,-0.001215906874766,0.255869022146258,0.001341812029636,1.94755874977103,0.76,0.009041234019495,1.16406091623253,0.010508601732506,0.020786608,0.009363994353694,0.006047102535835,Train
1297,2013-05-06,1,-0.0098949839812,-0.008679077106434,0.001973422427858,0.002568640986778,0.000715006729475,1.84898774052145,0.72,0.007798939204516,1.03037226003377,0.010752657388517,0.026181974,0.010479515333145,0.019968333212441,Train
1298,2013-05-07,1,0.00386760049372,0.001894178065863,0.00282620699009,0.09372339837033,4.1868683062443e-05,1.04774576515888,0.68,0.008249625474173,0.78729565532937,0.010179800214835,0.025732795,0.001905988348979,-0.001257825384801,Train
1299,2013-05-08,-1,0.013143198447105,0.010316991457016,0.002789356048284,0.210554042974551,0.001116893216735,1.64887909305663,0.64,0.007804387184719,0.973954636227293,0.009220096880486,0.021394945,0.005216663184107,0.008555422121201,Train
1300,2013-05-09,-1,0.004107052905175,0.001317696856891,0.002433171226404,0.026638832592045,0.000972105514639,1.52848202232171,0.6,0.007343393773941,0.87805597173749,0.00903069354418,0.027572336,0.004130550730288,0.008268317359269,Train
1301,2013-05-10,1,-0.004330207233849,-0.006763378460253,0.000669313647998,0.008314341460753,-0.000198342189863,1.18198009185333,0.56,0.007616066849527,0.786203051563757,0.009083111377964,0.021998085,-0.003693980932139,0.001555208383103,Train
1302,2013-05-11,1,0.009771984352291,0.009102670704293,-0.001064683725739,0.082574723950728,0.002231428688626,1.56241654843332,0.52,0.006992927531129,0.803588844196,0.008563346031995,0.019401349,0.004312400675151,0.001939407444421,Train
1303,2013-05-13,-1,0.001692968045775,0.002757651771514,-0.000629416665989,0.008836707845636,0.001874820909575,0.186017875823365,0.52,0.006439946931397,0.060292721797535,0.008455933306661,0.020310611,0.004312400675151,0.001939407444421,Train
1304,2013-05-14,-1,-0.020515614508065,-0.019886197842077,8.3410140181428e-06,-0.106774717219211,0.002340960964476,2.30208830306578,0.48,0.007960087120842,0.826588417655631,0.010204254781165,0.01852958,4.2846606095992e-05,8.45518871273043e-05,Train
1305,2013-05-15,1,0.001924928409585,0.001916587395566,0.003424034726697,0.092669963647193,0.001768022150315,1.79947115732729,0.44,0.007768002626379,0.916069710783086,0.009571506278845,0.071240961,0.010091099634558,0.007199280119687,Train
1306,2013-05-16,1,0.025561284834902,0.022137250108205,-0.00025159376667,0.219652196015584,0.002399642087282,3.42096987475265,0.4,0.009126372801397,1.17707889407655,0.010640033165704,0.038330391,0.005101065117816,0.00279136284345,Train
1307,2013-05-17,1,0.002682433301656,0.002934027068326,0.001140486164799,0.058074358189244,0.001320929026402,1.85966137815136,0.36,0.008580394645073,1.20599480739072,0.009908273885451,0.292661524,-0.005022296573085,0.000890493828678,Train
1308,2013-05-20,-1,0.00291737417149,0.001776888006692,0.00161261746579,0.032139874996036,0.001422268194528,1.53880009748176,0.32,0.008407328186579,1.12278223836668,0.009866508933421,0.146336916,0.010247411805594,0.003355229541928,Train
1309,2013-05-21,-1,-0.005056256449123,-0.006668873914913,0.000599996774774,0.081576236688317,0.001291234225016,2.02681520924064,0.28,0.007684465390423,0.941908442950318,0.009623975295623,0.070380432,-0.000707909417162,0.006862562035728,Train
1310,2013-05-22,-1,-0.007808373176212,-0.008408369950986,0.00279163344821,0.081850350490164,0.000457957835168,2.50296234339376,0.24,0.007953546340763,1.00788554041154,0.0097790763066,0.04055326,0.001720907648622,0.001934070899312,Train
1311,2013-05-23,-1,-0.002102946945309,-0.004894580393518,-0.004276790803941,0.089196299124579,0.001566986627287,2.63152427939009,0.2,0.007958594442239,1.03177066100951,0.009850144036137,0.029980167,-0.00830803904002,0.006903478495641,Train
1312,2013-05-24,1,-0.022859037697113,-0.018582246893173,0.005666021626626,0.075323494056973,-0.000159207648671,7.88475907978118,0.16,0.00931265243394,1.53482220051273,0.010753650345469,0.022492424,-0.002928135769918,-0.021195057191282,Train
